source_type,source_id,album_code,album_title,album_type,category_name,track_count,duration_text,last_update,play_count_text,cover_url,source_url,summary
book,48647532,LR_ALB_00000500,大佬怀里的妖精整天撒娇求抱抱,audiobook,都市传说,225,105354,2024-08-08,90,https://bookpic.lrts.me/RW2nTE3MUVJvjPQTzLwU6qbR8XggBJcf-1-48647532_180x254.png,https://www.lrts.me/book/48647532,【痞帅闷骚腹黑系伪高冷男主VS桀骜拽炸傲娇系真大佬女主】 温染姿一重生，便受形势所迫嫁给了名声稀烂的花花公子贺家二少。 贺二少甩给她一份婚前结婚协议。 “两年后你净身出户，结婚后你不许靠近我，我谈恋爱与你无关，我不喜欢你······” 传闻中，南城贺二少吃喝玩乐不务正业，不爱江山只爱美人，万花丛中过片叶不沾身。 穿得了西装革履，陪得起大妈少女，品得出香水种类，扛得住怒骂嗔语，外面的媒体传的那叫一个满城风雨。 温染姿最初也是这么想的，可结婚后却逐渐发现名声是他自己坏的，满天绯色...
book,49649214,LR_ALB_00000501,竹马快到碗里来|青春校园|青梅竹马|暗恋,audiobook,青春校园,130,41659,2025-06-04,512,https://bookpic.lrts.me/75YkEPwAFt7DgfLXTknD4YxZwL47VGx3-1-49649214_180x254.png,https://www.lrts.me/book/49649214,罗绍暗恋宁檬，怎料明示、暗示却都只被当成路人甲。 现实寒夜难耐，俏竹马损招频出，打嘴仗，互相损，互相嘲笑，只为引起她的注意。 当那痞子竹马突然袒露出神一样的面目，霎时让小菜鸟宁檬跪地不起。 郎骑竹马来，青梅你还在等什么！扑倒！扑倒！
book,59251885,LR_ALB_00000502,重返立秋道,audiobook,都市传说,308,181991,2024-04-12,347,https://bookpic.lrts.me/zBYMKeHMRAys0Qorv6ZwERa0easwenOF-1-59251885_180x254.png,https://www.lrts.me/book/59251885,在一个高楼附近，正在进行着激烈的枪战！ 一个俊秀的青年把枪插在裤腰前面，打了个响指，自告奋勇道：“搞定他们――没有问题。只要他们肯现身让我们来虐。” 他叫淳于小飞，是一个著名的杀手！《重返立秋道》第一季讲述了淳于小飞带领他的小伙伴与一系列的黑暗势力展开了殊死斗争，最终，正义终究战胜邪恶。 《重返立秋道》一共分四季，每季一个独立故事，每个故事都充满悬念。
book,65762909,LR_ALB_00000503,花都小职员,audiobook,都市传说,100,39029,2025-05-10,305,https://bookpic.lrts.me/yiQEi1tPjkDZVMatCP9VCEMqcsVfUDa9-1-65762909_180x254.png,https://www.lrts.me/book/65762909,水往低处流，人往高处走，对于工作的人来说，一步一步往上爬是梦寐以求的事情，可是对于从偏远乡镇支行考到省分行的周新宇却怎么都不高兴起来，这才是他在省分行工作的第三个月，他却已经快要“崩溃”了！ 原本阳光、活力的90后小伙，整天眉头紧锁，哭丧着脸。让他如此痛苦，甚至愤恨的是因为一个人，江州银行江汉省分行小企业部的副主任，周新宇的上面上司，崔玉霞。确切点来说，这个崔玉霞可以算得上是周新宇的“伯乐”。 之所以这么说，是因为三个月前，周新宇参加江州银行省分行招聘的时候，作为考察组组长的...
book,70570570,LR_ALB_00000504,盖世巫医,audiobook,都市传说,441,217191,2024-08-08,115,https://bookpic.lrts.me/xTcI6LABQ4p4WYVdCmaf7ImrcQajPRpW-1-70570570_180x254.png,https://www.lrts.me/book/70570570,顺我之心，治病救命延寿元； 逆我之意，身死道消无处逃！ 巫，晓阴阳，通鬼神……
book,76289852,LR_ALB_00000505,为什么它永无止境,audiobook,穿越架空,1094,525205,2025-09-06,148,https://bookpic.lrts.me/5gFTJjLc6XW71BQrriB1wHm3PsX46Yod-1-76289852_180x254.png,https://www.lrts.me/book/76289852,如果成为「工具」已是不可违抗的残酷命运，那么，比这更残酷的，也许是在过程中仍然保持作为「人」的秉性。真实世界注定会有残缺，但总有人不愿被同化成残缺的那个部分，她们要用理智，用情感，用一切有目的的劳动，对抗这命运。……世界历4632年，一个在异国被囚禁多年的中年人重新回到了故土，故事从这里正式拉开帷幕。
book,81859205,LR_ALB_00000506,四川方言广播剧：隐秘的证言,audiobook,悬疑推理,138,67898,2025-06-13,1086,https://bookpic.lrts.me/CHQte2H5RWN0lrYx3gnKM3YpC52BAGui-1-81859205_180x254.png,https://www.lrts.me/book/81859205,肖尧查案靠敏锐，靠经验，陆一舟查案全靠坑、蒙、拐…....骗 。连环凶杀案在蜀地蓉城引起轰动，案子的手法和一本正在连载的小说---《零点》的内容高度重合，令人头疼的是，案件的发生时间与小说的更新时间总是同步……
book,88125905,LR_ALB_00000507,天才也疯狂,audiobook,都市传说,262,160373,2024-04-16,133,https://bookpic.lrts.me/ViZEdMMhMfpKGCFqsQbv9X4jh5HfwAID-1-88125905_180x254.png,https://www.lrts.me/book/88125905,陆地具备了大众男人的一个共通点，那就是好色，看到娇小欲滴的小女人便忍不住自己。但是天生我材必有用，好在他的武功还不错，没有糟蹋了他的人生。这日子可这好，和人打打架泡泡妞这是他陆地最爱做的事。我们一起来看陆地是如何玩转他的“后宫”的吧！
book,89502442,LR_ALB_00000508,傲世枭龙,audiobook,都市传说,221,114272,2024-08-08,98,https://bookpic.lrts.me/ZqTWMx5xHGNZYom9rTBkZyWBk0VJlVut-1-89502442_180x254.png,https://www.lrts.me/book/89502442,在大夏北境，有这么一座饭店，无论你犯下多么重的罪，惹了什么样的人，只要签下一纸合同，它都会护你一世太平…… 镇守大夏北境十年的楚风，因为大哥将死前的一通电话，走出了和平饭店，霎然间，潜龙入海，风云骤变！ 只是让他没想到的是…… “大哥，你这是给我娶了个嫂子，还是找了个老婆？”
book,95140578,LR_ALB_00000509,穿书攻略:养个十二生肖皇妃当宠物|精品多播|古言甜宠,audiobook,古代言情,153,67922,2025-06-26,225,https://bookpic.lrts.me/8E82WtvLRueVB2gVCfsDPlubi2zzQJNc-1-95140578_180x254.png,https://www.lrts.me/book/95140578,腹黑冷面王爷VS穿书软萌小白兔
book,97300045,LR_ALB_00000510,生活不止眼前的苟且，还有诗和远方的田野,audiobook,都市传说,479,202620,2024-03-24,207,https://bookpic.lrts.me/jhzluCjR9ogrpgg0NHVbo7yJ0yDcDbmS-1-97300045_180x254.png,https://www.lrts.me/book/97300045,她的童年生活是一部苦难史，为了吃上饭、吃饱饭挣扎了五年，直到有一天她突然明白生活不止是活着；她是一个公认的美女，然而美貌却带给了她更多磨难；她美丽坚忍，一腔孤勇；生命中过客众多，冲动义气的小痞子，善良阳光的富二代，内心狠戾外边斯文的老大……他善良体贴，为护她周全把爱深藏心底，只以为有缘无分，不想峰回路转……
book,98466633,LR_ALB_00000511,真实的你,audiobook,都市传说,220,104174,2024-11-15,90,https://bookpic.lrts.me/xXhQFkybnO2KcyYcVhXVngYqQoxtWAFr-1-98466633_180x254.png,https://www.lrts.me/book/98466633,世间有多少身披光环的人，是在自己遇到的一个又一个绝境中，浴火重生，破茧为蝶。人生一世匆匆，不能随性而过，却可以在纷繁世事中，练就随遇而安。人生有巅峰也有谷底，不可能处处是谷底。因为顺境或巅峰而趾高气扬，因逆境或低谷而垂头丧气，都是浅薄的人生。面对挫折，如果一味地抱怨，那你注定永远是个弱者。昨天已成过去，明天还没到来。我们无法把昨天请回来，明天也不能提前拥有，我们可以把握的只有今天。
book,99457847,LR_ALB_00000512,爱随风万里,audiobook,都市传说,2076,865698,2024-11-09,207,https://bookpic.lrts.me/hJ7gAl9YieD0KoGeWfWPUdywgnY7qgWO-1-99457847_180x254.png,https://www.lrts.me/book/99457847,四年前，她被渣妹设计，意外怀孕。四年后，她携子归来。一个矜贵霸道的男人突然闯进她的世界，“说，孩子的爸爸是谁？”一个缩小版的他突然跳出来，“哪来的野男人，敢抢小爷女神！”“……”萧夜凌，“女人，偷我种子，知道什么下场吗？”“啊？”“作为补偿，做我老婆，一辈子！”婚后，夫妻虐渣顺带虐狗。
book,99865388,LR_ALB_00000513,穿成农女后，我改造全村发家忙,audiobook,穿越架空,86,30129,2024-04-04,141,https://bookpic.lrts.me/ZSZsMfqikpWWgB01ABVgf0TdPfceo45C-1-99865388_180x254.png,https://www.lrts.me/book/99865388,[种田+美食+虐渣] 方圆睁开眼，便成了被渣奶打死的古代农女。 有摔断腿的爹，懦弱的娘，乖巧的弟弟，还有时时想卖她的渣奶。 家住茅草屋，抬头见星空，头上有窟窿。 好吧，她这是拿到了穿越极品礼包。 认清现实，方圆撸起袖子来发家。 方圆： 我原本只是想脱贫致富就躺平 空间： 宿主难道你不想知道我这天书后面都写的什么 崔清远：方圆是我见过最鲜活的女子 渣奶： 方圆就是恶鬼 柳三娘： 我的囡囡是最娇弱不过 十临村村民：方家丫头可是我们的福星
book,11139629,LR_ALB_00000514,黑巧回忆|你是我半生的空欢喜,audiobook,都市传说,195,78105,2024-01-08,76,https://bookpic.lrts.me/iUpejBMC5082q9EPXFohLZkFvnt0mSkX-1-11139629_180x254.png,https://www.lrts.me/book/11139629,如果爱情只是一个人的独角戏，不如就别再唱下去。 总有一个人，予你欢喜，懂你心意。 本专栏收录虐心爱情故事。 《记昨日书》 她是狠戾重情的资本大佬——沈泽捧在心尖，视作生命的人。 他们年少就相依为命，沈泽曾承诺等他有钱了要将世界上最好的一切全捧在宋蕊面前。宋蕊很好哄就信了，她等啊等，等了十几年，等到三年前意外怀孕，沈泽没求婚，孩子生下来还没求婚，后来孩子没了，她才知道，沈泽正在和一位高官的孙女谈恋爱。 「等我有钱了，我带你把你最喜欢的衣服鞋子都买下来……」 「等我有钱了，我带你...
book,24055847,LR_ALB_00000515,逍遥修真传,audiobook,都市传说,1,1513,2024-04-29,80,https://bookpic.lrts.me/bJ14fGzjyg9enl2v2bjPDf9JI382V6ge-1-24055847_180x254.png,https://www.lrts.me/book/24055847,已经成神的逍遥一夜之间回到了解放前 家不是那个家，人不是那个人 就连生活的宇宙都变了 谁能比他更惨 痛定思痛 大不了，从头再来······
book,29749607,LR_ALB_00000516,狼的养老|穿越时空,audiobook,穿越架空,65,48354,2023-09-04,95,https://bookpic.lrts.me/d8iyAcqvZFzfTceT0cIbTKTmd3Zb2n6e-1-29749607_180x254.png,https://www.lrts.me/book/29749607,《狼的养老》作者：小国寡民 社会学系助教穿成了一只被狼群驱逐的年老体弱狼， 看老狼怎样挣扎存活（其实一直在收养宝宝）在动物世界成功养老。 配对是兽攻狼受（@^＿^@） 内容标签：穿越时空 主角：老狼（常静明）角：小狮子，小狼它：兽兽
book,37398065,LR_ALB_00000517,赵家天下|平步青云，灵魂转换，豪门世家,audiobook,穿越架空,121,83140,2024-09-26,128,https://bookpic.lrts.me/Jf5e82bjV2FsTPyKjgHFbmkXT4tMKqfg-1-37398065_180x254.png,https://www.lrts.me/book/37398065,《赵家天下》作者：核子喵 文案 宋太祖勒石，锁置殿中，使嗣君即位，入而跪读。其戒有三：一、保全柴氏子孙；二、不杀士大夫；三、不加农田之赋。 周平一不是后周皇室子孙，二不是酸儒文人，而跌宕的身世又注定了与田园闲情无缘。宋太祖的圣德光辉照不到他头上不说，偏偏还要受其子孙的奴役，平日里端茶倒水，遇刺时充当肉盾。卖命也就罢了，这本就是侍卫的使命，但最后怎么还要他卖身暖榻？ 为了守住饭碗和贞操，他只能和以小王爷为代表的封建统治势力抗争。从南蛮到北虏，他替赵家平荡匪患戍守边疆，装了一辈子...
book,45189256,LR_ALB_00000518,做好事就变强,audiobook,穿越架空,133,66319,2024-09-27,103,https://bookpic.lrts.me/dWvEbPXioal1mVHLiuwq5cFUCDULRj3b-1-45189256_180x254.png,https://www.lrts.me/book/45189256,开局就被关进金属鸽子笼，期末考试不及格还要被送入地幔矿井，成为挖矿工具人？ 还好有个面板系统作为金手指。 作为五好青年，齐平在新世界仍奉行自己钢铁直男的信条。 但这世界画风有点不对头，修炼灵能竟然如此危险，动不动就会癫狂，果然还是全加意志比较靠谱！
book,48885717,LR_ALB_00000519,笼中女：月黑雾重，小心火烛,audiobook,都市传说,34,14125,2023-12-29,102,https://bookpic.lrts.me/aE2ylw12vTyZEfsw4CKmGqOHgq11DD0V-1-48885717_180x254.png,https://www.lrts.me/book/48885717,胡琴咿呀嘶哑，千百年前的月亮似乎毫无变化，无法穿透山村的浓雾。 这里的故事讲了又仿佛没讲，没讲又好似发生，千千万万次。
book,49462182,LR_ALB_00000520,离婚冲动期,audiobook,都市传说,171,72219,2023-08-29,78,https://bookpic.lrts.me/joDgJxpjNvLQJhe3LfqgDYtEnqpGlDcs-1-49462182_180x254.png,https://www.lrts.me/book/49462182,围城之困，周格没怎么觉出来过。毕竟，她和丈夫从校园到婚纱，羡煞旁人无数。 周格知道老同学离婚的事，是他新公司正常运转之后很久了。不过，既然他没说，她也默契地不提。 他们那天相对坐着喝酒，灯火幽微，他问她：“怎么样？城里的风景好么？”她说：“不太行，但城外也好不到哪儿去！” 周格听着，忍不住抬起眼皮瞪他一眼，可惜他忙着一只手臂穿进衣袖里去，没看见，只听见她似乎又低了头，声音低沉：“妈不用过来了，木木有点儿发烧，她要是见了又该担心孩子。”她只这样说，背后的话不能全说出来，潜台词说...
book,58760637,LR_ALB_00000521,僵尸日志,audiobook,穿越架空,64,37725,2024-04-23,73,https://bookpic.lrts.me/slvrggtayUgN58O132MS5NNE3Q3v7pi3-1-58760637_180x254.png,https://www.lrts.me/book/58760637,《僵尸日志》作者：一心作品 文案： 我的存在是个秘密。 一直以来，我都独自一人。 隐藏在黑暗中。 我死在十年前。 死亡是个很痛苦的过程。 然而我发现没有什么真正的死亡。 下面就是我做为一个僵尸的故事。
book,62884700,LR_ALB_00000522,一不小心又无敌了|我真不是精神病啊|爆笑轻小说,audiobook,穿越架空,352,193297,2024-09-26,156,https://bookpic.lrts.me/vasqQDgO0ZF7Kvz8yGOjAp26SutNR6yu-1-62884700_180x254.png,https://www.lrts.me/book/62884700,谢邀，人刚穿越，直接落地成盒被送进疯人院。 “今天的能量点又爆满了呢。” 出去打怪？ 打怪是不可能打怪的，躺在病床上吃了睡、睡了吃，它不香吗？ 除非是一指头就能戳成灰的BOSS。 否则免谈！
book,69494749,LR_ALB_00000523,WAHIMILIK|ASAR,audiobook,都市传说,11,7588,2023-09-09,82,https://bookpic.lrts.me/GnvE1R6HDFf41R5d98h3bCZHtogg3wxN-1-69494749_180x254.png,https://www.lrts.me/book/69494749,是个恐怖作品的集合体 关注公众号有更多内容 公众号：Linos
book,81963347,LR_ALB_00000524,QQ阅读,audiobook,都市传说,2,2206,2023-08-23,136,https://bookpic.lrts.me/ek5ee2saaonikbntyhpo6veyhvhe3c7j_180x254.png,https://www.lrts.me/book/81963347,书名搜标题
book,96452031,LR_ALB_00000525,帝王风流,audiobook,古代言情,757,294832,2023-12-26,133,https://bookpic.lrts.me/thqmZJJ4meLGtmT2oeEypjFHCrqUD989-1-96452031_180x254.png,https://www.lrts.me/book/96452031,苏管一觉醒来，竟穿越至古代，成为郑国大将军的庶女。她怀疑药中有毒，用兔子试药后确认猜想，决心好好活着并学习琴棋书画。苏管揭露了张婆子的下毒行为，赢得家族仆人的敬畏。她美貌惊艳众人，却对与旭王的娃娃亲感到不满。在探寻家族秘密时，苏管发现母亲留下的巨额遗产，并决定学习管理家族产业。然而，秦氏的阴谋接踵而至，深夜毒蛇袭击让苏管意识到家族斗争的残酷。她能否揭开所有真相，化险为夷？
book,97820163,LR_ALB_00000526,国民男神是狼王,audiobook,都市传说,162,63246,2023-09-04,65,https://bookpic.lrts.me/gGmQ4Xa04OO6MzFF6FtWyGC4KpaCPgqC-1-97820163_180x254.png,https://www.lrts.me/book/97820163,千年的妖魂与无辜惨死的孤魂做了一个交易，附在了她的身上。 一朝重生，她是一个信守承诺的狼，虐渣爹渣妈，入娱乐圈，成了无数少女的梦中情人。 唔，千年单身狼表示感觉还不错。 当千年单身狼碰上禁欲系少将，啧啧啧啧，爱情谁先投入感情谁就输了，谁会…… “等等，”男人目光灼灼地盯着某人，舔舔干燥的唇，“我输了。” “那你知道吗？狼一生只会有一个伴侣？”单身狼望着对她虎视眈眈的男人，笑道。
book,19302920,LR_ALB_00000527,评书江湖|孙一口述|纪实|江湖那些事|有趣|行话,audiobook,文化评书,47,28616,2026-04-02,1561,https://bookpic.lrts.me/Fphcr5xYfrPytQjp8FAl5P2aONFEQbwF-1-19302920_180x254.png,https://www.lrts.me/book/19302920,“评书江湖”的兴衰是一个依附时代的现象，正如我们已经意识到的一样，评书江湖正在衰落，它正成为我们时代的一个担忧、一个遗憾和一个隐痛。 聆听历史声音、追随江湖足迹、了解艺人生活，当我们回眸眺望时，评书艺人们那刚刚走过的岁月已渐行渐远，迷雾中我们隐约看到的，可能就是评书江湖的最后背影。
book,21737715,LR_ALB_00000528,龙渊,audiobook,单田芳,728,453317,2025-09-02,1210,https://bookpic.lrts.me/OZqmzl4iCc5WknJKUcnDCzp6xofhqojh-1-21737715_180x254.png,https://www.lrts.me/book/21737715,朝堂动荡，江湖势利暗潮涌动，奇门诡术现世杀人于无形，伏魔司破无数悬案，疑案。作者才华横溢，文笔流畅，灵感源源不绝。
book,26003357,LR_ALB_00000529,新评书,audiobook,文化评书,1,415,2025-10-21,328,https://bookpic.lrts.me/CVZhcagiq041DatN45h5E2GZ6JCZlmPD-1-26003357_180x254.png,https://www.lrts.me/book/26003357,新评书作业，希望老师点评
book,32277707,LR_ALB_00000530,西游记 新评书,audiobook,文化评书,7,3682,2024-10-21,1397,https://bookpic.lrts.me/8PMydgvkeXeQmjtgnVxGKd3w4egBFs0b-1-32277707_180x254.png,https://www.lrts.me/book/32277707,新评书 西游记
book,34664412,LR_ALB_00000531,聊斋志异,audiobook,鬼狐评书,7,2407,2023-01-16,1086,https://bookpic.lrts.me/twA0XoNRLiqMRse9CAQsjKwgyomtZIiV-1-34664412_180x254.png,https://www.lrts.me/book/34664412,你也说聊斋，我也说聊斋。
book,35912,LR_ALB_00000532,李庆丰文化评书：西游记,audiobook,鬼狐评书,182,223084,2024-08-17,406万,https://bookpic.lrts.me/yjmWwZFTU8p5Go9bGQpgPnd6EOa5tph6-1-35912_180x254.png,https://www.lrts.me/book/35912,以丰富瑰奇的想象描写了师徒四众在迢遥的西方途上和穷山恶水冒险斗争的历程。
book,40519660,LR_ALB_00000533,秦王李世民|孙刚评书,audiobook,历史评书,127,55939,2024-07-10,1158万,https://bookpic.lrts.me/VV6SUAhY3hT875lZn0eiFIEvMuouvpmP-1-40519660_180x254.png,https://www.lrts.me/book/40519660,关于隋唐年间的故事从清末至今历来被人津津乐道，其中关于唐太宗李世民的故事更是街知巷闻而且经久不衰。 《秦王李世民》会带你走进那个风云变幻的乱世，领略荡气回肠的侠肝义胆。
book,46216316,LR_ALB_00000534,大案纪实,audiobook,单田芳,3,1400,2023-01-17,822,https://bookpic.lrts.me/ZG9xdF3vjCb6AtWSVOLbFusvaZ3b32qv-1-46216316_180x254.png,https://www.lrts.me/book/46216316,带你走进案件中
book,66984634,LR_ALB_00000535,成语故事|评书|白水木乔,audiobook,单田芳,10,2995,2022-08-16,964,https://bookpic.lrts.me/ocjqqkpwCf7MAYYnwg4T0Uv575Ey64Zy-1-66984634_180x254.png,https://www.lrts.me/book/66984634,成语故事|评书|白水木乔
book,76690532,LR_ALB_00000536,我的读书感悟|新评书版,audiobook,文化评书,10,3947,2024-10-26,167,https://bookpic.lrts.me/wjwOf3TOp6YKG0zAzj7Ls1gp7fuDwwQ3-1-76690532_180x254.png,https://www.lrts.me/book/76690532,读书使人心静和增长智慧，而且通过读书了解世界和了解自己，让自己活得更好！希望每个人能够像我一样喜欢和爱读书，让我们一起体会及感悟读书带来的乐趣吧，达到心情愉悦地度过每一天的读书生活！
book,79584329,LR_ALB_00000537,小二黑结婚|新评书版,audiobook,文化评书,11,2929,2024-10-21,2452,https://bookpic.lrts.me/mVzy82iZ4uUDZJ4BS0or10HtfMJsUhfb-1-79584329_180x254.png,https://www.lrts.me/book/79584329,《小二黑结婚》是现代小说家赵树理写于1943年的短篇小说，描写了抗战时期解放区一对青年男女为追求婚姻自由，冲破封建传统和守旧家长的阻挠，最终结为夫妻的故事。 小说结构完整，情节跌宕，语言通俗，富于地方色彩，开创了中国评书体的现代小说形式。
book,83421712,LR_ALB_00000538,小鹿·斑比,audiobook,单田芳,14,5856,2023-02-22,594,https://bookpic.lrts.me/0tbj3TFenkLvES2foQgd5JPQsaXCWIbr-1-83421712_180x254.png,https://www.lrts.me/book/83421712,《小鹿斑比》讲述的是一只小鹿的成长故事，是一部充满爱与温馨的作品。小鹿斑比从出生，在妈妈的呵护和教导下，在森林中一天天健康的成长。斑比也不断地受到洗礼和冲击，目睹了大森林季节的变换，经历了与母亲的生死离别，见证了友情与爱情的变化。经过与老鹿王的多次交流，他终于明白了生命的意义，变得更加成熟。
book,94549185,LR_ALB_00000539,两岸会弹,audiobook,相声小品,8,6854,2021-04-14,192,https://bookpic.lrts.me/ndXtimtqpmsctpa1pXo4jlmvnsdt7k4z_180x254.png,https://www.lrts.me/book/94549185,"两岸会弹早已展开,要对口相声或是京韵大鼓甚或竹板快书河南坠子,听看台北与北京,谁说得.好弹得妙"
book,94823705,LR_ALB_00000540,大杂苑,audiobook,单田芳,12,3602,2024-10-23,629,https://bookpic.lrts.me/VwNBHAYe0jfne3C6a1eTju6qnhOCO7RS-1-94823705_180x254.png,https://www.lrts.me/book/94823705,平时练习的各种段子，有小说，有评书，有故事，有笑话。。。。。。
book,10651985,LR_ALB_00000541,燕子吕三|新评书-民间故事侠客义士-抗日爱国,audiobook,新评书,91,50790,2023-11-17,2万,https://bookpic.lrts.me/9kJPUO8oOzZVgihfC9AAbRrcJpyqgTK2-1-10651985_180x254.png,https://www.lrts.me/book/10651985,本书以三十年代日本帝国主义侵略中国为背景 塑造了侠士燕子吕三 强烈的正义感和抱打不平
book,16868484,LR_ALB_00000542,粤语评书|断肠刀武侠,audiobook,单田芳,116,159280,2024-11-05,1万,https://bookpic.lrts.me/5FmvzrnQzkxGpmvhj2SzeIIWityVdJvR-1-16868484_180x254.png,https://www.lrts.me/book/16868484,粤语评书-断肠刀武侠 粤语评书-断肠刀武侠 粤语评书-断肠刀武侠
book,19022482,LR_ALB_00000543,粤语评书|薛家将,audiobook,单田芳,125,187024,2025-02-13,1万,https://bookpic.lrts.me/j7RLNVqydsAoYfL6T7Gi1wUAe4yWZz17-1-19022482_180x254.png,https://www.lrts.me/book/19022482,粤语评书-薛家将 粤语评书-薛家将 粤语评书-薛家将
book,29786981,LR_ALB_00000544,陈隋演义|石连君,audiobook,单田芳,83,117694,2025-04-02,1万,https://bookpic.lrts.me/w6p4NTZ0bky19UQ3jnhjaIlxzYwmim2v-1-29786981_180x254.png,https://www.lrts.me/book/29786981,陈隋演义- 石连君演播
book,38139517,LR_ALB_00000545,聊斋之素秋,audiobook,鬼狐评书,21,24905,2024-10-23,9844,https://bookpic.lrts.me/hCJjhu6j22TKawyH0S2ilWok1tm0n5YP-1-38139517_180x254.png,https://www.lrts.me/book/38139517,王玥波的聊斋之素秋啊
book,38324070,LR_ALB_00000546,单田芳|林则徐,audiobook,单田芳,56,83934,2025-01-31,3万,https://bookpic.lrts.me/Xe39j8rtw8weyd9c8ze1wgX3ajvezz46_180x254.png,https://www.lrts.me/book/38324070,经典评书：单田芳-林则徐
book,45712184,LR_ALB_00000547,聊斋之张诚_王玥波评书,audiobook,鬼狐评书,16,20570,2024-08-16,2万,https://bookpic.lrts.me/UXnWzCkMWiM588YfOM5YnDaGEbqWHHJC-1-45712184_180x254.png,https://www.lrts.me/book/45712184,聊斋之张诚_王玥波评书
book,51312109,LR_ALB_00000548,聊斋之田七郎 (全) 王玥波,audiobook,鬼狐评书,19,23698,2024-10-20,2万,https://bookpic.lrts.me/T1OLv7sKdHlgUNnnJVpONFpWrkDIZCvH-1-51312109_180x254.png,https://www.lrts.me/book/51312109,王玥波 播讲的现场版评书《聊斋之田七郎》全本
book,51500997,LR_ALB_00000549,双鞭记|下,audiobook,单田芳,54,77066,2024-07-10,8652,https://bookpic.lrts.me/Hmd6I0dJITe08xK5Sl0tL4SSZY6LL3fr-1-51500997_180x254.png,https://www.lrts.me/book/51500997,播音：王玥波 作者：不详 发生在隋唐年间的故事。尉迟恭字敬德，鲜卑族。中国唐朝名将，封鄂国公，凌烟阁二十四功臣之一，赠司徒兼并州都督，谥忠武，赐陪葬昭陵。尉迟恭纯朴忠厚，勇武善战，一身戎马倥偬，征战南北，驰骋疆场，屡立战功。玄武门之变助李世民夺取帝位。后尉迟恭被尊为民间驱鬼避邪，祈福求安的中华门神。
book,52384573,LR_ALB_00000550,薛家将|评书,audiobook,单田芳,131,65352,2026-02-10,2万,https://bookpic.lrts.me/kn1gkp1r5l5s4dp3820y6jbm27ghamob_180x254.png,https://www.lrts.me/book/52384573,梦中贤臣薛仁贵，一战成名救程咬金；张士贵暗藏心机，薛仁贵却得玄女娘娘三宝；盖苏文围困凤凰山，薛仁贵力挽狂澜，却遭张士贵误导逃离；尉迟恭寻贤臣，张士贵花名册难掩真相；薛仁贵病重仍上阵，威名震慑敌胆；潼关一役，薛仁贵威震叛军，张士贵父子败北；摩天岭决战，薛仁贵与梅月英激战，救出被困皇城，东辽大军败退，盖苏文亲出，木角大仙现身，决战之日，李靖与木角大仙空中对决，薛仁贵能否力挽狂澜？
book,55902797,LR_ALB_00000551,清廉公案|石连军|评书130回,audiobook,公案评书,130,177122,2025-01-31,2万,https://bookpic.lrts.me/n1SD9rJq7amTdZSwVhN1bQm0qvzQIn6V-1-55902797_180x254.png,https://www.lrts.me/book/55902797,《龙公案》又名《清廉公案》、《九义十八侠》，是一部重在描摹武林纷争的短打书，书中所示江湖险恶远远甚于官场是非。本书以明朝嘉靖年间一位清廉官员龙宝山的官场生涯为线索（暗线），着力刻画了以马青峰、宋玉为代表的武林侠义和江湖黑暗势力的斗争（明线）。本书情节紧凑，细节生动，着力刻画了江湖的无尽险恶与是是非非。明朝弘治年间马清风的父亲马文生被杀，马清风被五台山文殊院道月禅师收养长大并传授武艺，期间有青烟遮日月，铁履踏乾坤的郭文清（此人山东人，非常诙谐）等高人传授其武艺。马清风下山后巧遇...
book,56314897,LR_ALB_00000552,原创评书：赵氏孤儿,audiobook,单田芳,15,13712,2021-04-17,1万,https://bookpic.lrts.me/hma9q4ei4k380wungrrfXrhz612n9uqi_180x254.png,https://www.lrts.me/book/56314897,主播精心制作专辑，欢迎收听
book,58717361,LR_ALB_00000553,王玥波说聊斋之聂小倩,audiobook,鬼狐评书,12,16804,2024-08-16,9199,https://bookpic.lrts.me/lKqvHjmb97aeX2ZQtFUuyw8MgMpwlsbj-1-58717361_180x254.png,https://www.lrts.me/book/58717361,聂小倩，蒲松龄小说《聊斋志异》中的人物，为女鬼。
book,70369514,LR_ALB_00000554,大唐狄公案|元宵夜狄仁杰探疑案,audiobook,公案评书,31,34315,2024-05-11,8065,https://bookpic.lrts.me/aH3DxiGWfJXXhEJJqjQxMLnrciELJFjh-1-70369514_180x254.png,https://www.lrts.me/book/70369514,被书友誉为“狄仁杰代言人”的王封臣老师最新视频版神探狄仁杰。 三十回篇幅讲述五大悬疑案件。 从元宵夜到元宵夜，一在中央，一在地方，狄仁杰屡遇疑案，屡破疑案。 此专辑为视频评书的音频版。 视频可寻求其他视频平台，均有播出。
